season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3,0,7,12,0,0,0,1,0.76,0.697,0.55,0.2836,177,243,420
3,0,9,8,0,1,1,2,0.52,0.5,0.77,0.1343,29,391,420
2,0,4,8,0,5,1,1,0.54,0.5152,0.39,0.2985,35,386,421
4,1,10,7,0,5,1,2,0.52,0.5,0.88,0.1045,13,408,421
3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,105,316,421
2,1,4,10,0,0,0,1,0.58,0.5455,0.53,0.2239,186,235,421
3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421
2,1,5,16,0,4,1,1,0.58,0.5455,0.3,0.4627,87,334,421
2,1,4,19,0,1,1,1,0.52,0.5,0.34,0.3582,35,386,421
2,0,4,18,0,2,1,2,0.54,0.5152,0.64,0.1343,44,377,421
1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,22,399,421
3,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,143,278,421
3,0,8,12,0,6,0,2,0.66,0.5909,0.89,0.1642,175,246,421
3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,47,374,421
3,1,8,7,0,5,1,2,0.64,0.5758,0.89,0.0896,21,400,421
4,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284,48,373,421
2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.194,139,282,421
3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,25,396,421
3,0,6,17,0,0,0,2,0.72,0.6515,0.42,0.1642,178,243,421
3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,248,173,421
2,0,5,8,0,4,1,1,0.48,0.4697,0.82,0.194,27,394,421
1,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,16,406,422
4,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392,422
3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,98,324,422
3,1,9,10,0,6,0,1,0.74,0.697,0.7,0.3881,100,322,422
3,0,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,27,396,423
2,0,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,75,348,423
4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,80,343,423
1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32,391,423
4,1,10,10,0,6,0,1,0.52,0.5,0.52,0.1343,111,312,423
3,0,7,13,1,1,0,2,0.78,0.7121,0.49,0,242,181,423
4,0,10,11,0,0,0,1,0.62,0.6212,0.53,0.0896,189,234,423
4,1,11,7,0,4,1,1,0.28,0.2576,0.36,0.3881,12,411,423
3,1,6,19,0,0,0,1,0.8,0.7121,0.38,0.2985,176,247,423
3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,90,333,423
1,1,1,8,0,4,1,1,0.12,0.1515,0.54,0.1045,9,414,423
4,0,10,18,0,5,1,1,0.54,0.5152,0.39,0.2836,62,361,423
4,1,10,16,0,3,1,2,0.42,0.4242,0.54,0.2239,51,373,424
4,1,10,13,0,5,1,1,0.7,0.6515,0.48,0,117,307,424
2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,209,215,424
3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,32,392,424
4,1,10,16,0,2,1,2,0.5,0.4848,0.72,0.1642,70,354,424
4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2836,224,200,424
2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,64,360,424
2,0,6,19,0,2,1,1,0.76,0.6818,0.48,0.2537,69,355,424
3,1,8,7,0,5,1,2,0.64,0.5909,0.78,0,13,412,425
3,1,8,10,0,0,0,2,0.68,0.6364,0.69,0,138,287,425
3,0,8,17,0,3,1,2,0.7,0.6667,0.79,0,47,378,425
4,1,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582,48,377,425
1,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,4,421,425
1,1,2,18,0,2,1,1,0.38,0.3939,0.4,0.4478,11,414,425
3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,88,337,425
2,0,5,8,0,2,1,2,0.5,0.4848,0.51,0.1045,28,397,425
4,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985,37,388,425
4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407,425
3,0,7,16,0,6,0,1,0.76,0.6818,0.45,0.2836,183,242,425
1,1,3,19,0,4,1,2,0.64,0.6212,0.5,0.194,72,353,425
3,0,9,8,0,2,1,1,0.6,0.5606,0.81,0.1045,26,399,425
3,0,8,18,0,5,1,1,0.76,0.7121,0.58,0.5224,88,337,425
2,1,3,16,0,4,1,1,0.64,0.6061,0.65,0.194,125,300,425
3,1,6,19,0,6,0,1,0.8,0.697,0.27,0.194,185,240,425
3,0,6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,67,358,425
4,0,9,17,0,6,0,1,0.66,0.6212,0.74,0.1045,180,246,426
4,0,10,8,0,4,1,1,0.44,0.4394,0.67,0.5224,17,409,426
3,0,8,8,0,5,1,1,0.68,0.6364,0.39,0.2239,29,397,426
1,1,3,16,0,4,1,1,0.72,0.6515,0.37,0.3881,95,331,426
4,1,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,27,399,426
2,0,4,16,0,6,0,1,0.6,0.5909,0.73,0.2836,180,246,426
4,1,12,14,0,6,0,1,0.4,0.4091,0.5,0.1642,92,334,426
2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,87,340,427
3,1,8,20,0,3,1,1,0.68,0.6364,0.57,0,49,378,427
3,1,8,20,0,3,1,1,0.7,0.6515,0.61,0.1343,72,355,427
2,1,4,19,0,5,1,1,0.54,0.5152,0.24,0.1642,75,352,427
3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,52,375,427
3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0,51,376,427
1,1,2,14,0,6,0,1,0.44,0.4394,0.35,0.3582,183,244,427
3,0,7,16,0,5,1,1,0.82,0.697,0.17,0,85,342,427
4,0,9,8,0,2,1,2,0.64,0.5758,0.89,0.1045,27,400,427
4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,18,409,427
2,0,4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,66,362,428
3,0,7,18,0,6,0,1,0.76,0.6818,0.45,0.2836,185,243,428
2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,19,409,428
3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428
2,1,3,13,0,5,1,2,0.7,0.6515,0.48,0,172,256,428
4,1,10,10,0,0,0,1,0.54,0.5152,0.56,0.194,150,278,428
3,0,7,17,0,2,1,1,0.88,0.8182,0.44,0.2836,48,380,428
3,0,7,8,0,3,1,2,0.72,0.697,0.74,0.1045,31,397,428
2,1,5,14,0,6,0,3,0.7,0.6515,0.61,0.2985,187,241,428
4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,125,303,428
3,0,7,15,0,6,0,1,0.76,0.6818,0.45,0.3284,205,223,428
4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428
1,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,13,415,428
2,1,5,11,0,0,0,1,0.62,0.6212,0.57,0.2537,150,278,428
2,0,5,17,0,1,1,3,0.72,0.6818,0.7,0.3881,56,373,429
3,0,9,8,0,3,1,1,0.62,0.5758,0.83,0.1642,33,396,429
4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429
3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,86,344,430
1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,151,279,430
2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642,17,413,430
2,1,5,16,0,4,1,1,0.66,0.6212,0.31,0.194,86,344,430
3,1,7,18,1,3,0,1,0.9,0.8485,0.42,0.194,159,271,430
3,0,7,14,0,0,0,1,0.8,0.7424,0.49,0.3582,168,262,430
1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,13,417,430
3,1,7,19,0,6,0,1,0.72,0.7121,0.84,0.0896,156,275,431
1,1,3,16,0,2,1,1,0.62,0.6061,0.66,0.2239,99,332,431
3,1,8,16,0,3,1,1,0.76,0.6818,0.48,0.194,91,340,431
4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,431
2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369,431
3,0,9,16,0,6,0,1,0.74,0.6818,0.55,0.194,170,261,431
4,0,12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417,431
2,1,5,20,0,3,1,2,0.54,0.5152,0.6,0.1343,57,374,431
4,0,9,8,0,4,1,1,0.6,0.5606,0.83,0,29,402,431
3,0,8,13,0,0,0,1,0.76,0.6818,0.45,0.3582,129,302,431
2,0,6,8,0,4,1,2,0.76,0.7273,0.7,0.1045,32,400,432
2,1,4,18,0,0,0,1,0.52,0.5,0.52,0.2985,153,279,432
3,1,8,20,0,1,1,1,0.74,0.6818,0.62,0.2239,58,374,432
4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,52,380,432
3,1,7,19,1,3,0,1,0.86,0.803,0.47,0.2239,177,255,432
2,1,5,10,0,0,0,1,0.66,0.6212,0.34,0.2985,174,258,432
2,1,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,208,224,432
3,0,6,8,0,4,1,2,0.74,0.697,0.7,0.194,20,412,432
2,0,4,17,0,3,1,2,0.74,0.6515,0.37,0.4179,34,398,432
4,1,10,20,0,2,1,1,0.46,0.4545,0.55,0,35,397,432
2,1,5,10,0,6,0,1,0.66,0.6212,0.65,0.1343,148,284,432
1,1,2,17,0,2,1,1,0.38,0.3939,0.4,0.4478,21,411,432
4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432
2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343,203,229,432
3,0,7,8,0,2,1,1,0.72,0.6818,0.62,0.1343,41,391,432
3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405,433
4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,433
3,1,8,7,0,1,1,1,0.66,0.6061,0.83,0,15,418,433
3,0,7,14,0,6,0,1,0.74,0.6667,0.45,0.2985,201,232,433
2,1,4,19,0,4,1,1,0.46,0.4545,0.31,0.2985,50,383,433
4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409,433
3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433
3,1,7,16,0,4,1,1,0.92,0.8333,0.33,0.2537,109,324,433
4,1,10,10,0,0,0,2,0.48,0.4697,0.51,0.4179,120,314,434
4,1,11,16,0,5,1,1,0.46,0.4545,0.38,0.1642,57,377,434
3,1,8,16,0,6,0,2,0.66,0.6212,0.74,0.2985,174,260,434
2,0,5,19,0,2,1,1,0.6,0.6212,0.43,0.2239,69,365,434
2,1,5,18,0,6,0,2,0.66,0.6212,0.69,0.3582,156,278,434
4,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,45,389,434
4,1,11,16,1,1,0,1,0.56,0.5303,0.64,0.1642,87,347,434
2,0,5,8,0,2,1,3,0.62,0.5758,0.83,0.2239,31,403,434
4,0,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,191,244,435
2,1,6,10,0,6,0,1,0.64,0.6212,0.47,0.194,139,296,435
4,1,11,16,0,0,0,1,0.4,0.4091,0.4,0.3284,119,316,435
3,0,8,8,0,2,1,1,0.74,0.6818,0.58,0.2836,37,398,435
2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,84,351,435
4,1,11,14,0,5,1,1,0.5,0.4848,0.36,0.2537,240,195,435
3,1,7,16,0,2,1,1,0.8,0.7273,0.43,0.2239,89,346,435
3,1,8,20,0,2,1,1,0.72,0.6667,0.48,0.1045,87,348,435
4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,44,391,435
3,0,9,12,0,0,0,1,0.76,0.7273,0.66,0.1642,214,221,435
4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,18,418,436
2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0,148,288,436
3,1,6,20,0,4,1,1,0.86,0.7879,0.44,0.194,79,357,436
2,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836,196,240,436
3,1,8,14,0,5,1,1,0.9,0.7727,0.25,0.2239,112,324,436
3,1,7,17,0,0,0,1,0.8,0.7727,0.59,0.4925,122,314,436
3,0,7,17,1,1,0,1,0.8,0.7273,0.46,0,240,196,436
3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,70,366,436
3,0,9,19,0,1,1,1,0.68,0.6364,0.57,0.1343,63,373,436
3,1,8,20,0,2,1,1,0.74,0.7121,0.74,0.2239,65,371,436
3,1,8,7,0,1,1,1,0.66,0.6212,0.65,0.1343,11,425,436
2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,181,256,437
3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,155,282,437
2,0,5,14,0,0,0,1,0.64,0.6061,0.73,0.194,183,254,437
3,0,8,8,0,3,1,2,0.74,0.6667,0.51,0.1642,29,408,437
1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,11,426,437
1,1,1,17,0,1,1,1,0.36,0.3485,0.21,0.194,16,422,438
2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,70,368,438
2,0,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,28,410,438
4,0,10,17,0,0,0,1,0.62,0.6061,0.61,0.1045,208,230,438
3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0,34,404,438
4,0,10,13,0,0,0,1,0.6,0.6212,0.35,0.2985,169,269,438
1,1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343,24,415,439
2,1,5,15,0,5,1,1,0.62,0.6061,0.25,0.194,140,299,439
2,0,4,18,0,5,1,1,0.52,0.5,0.48,0.3582,55,384,439
3,1,7,16,0,4,1,1,0.8,0.7121,0.36,0.194,69,370,439
3,1,7,11,0,6,0,2,0.72,0.6818,0.7,0.1045,143,296,439
2,1,5,19,0,6,0,2,0.64,0.6212,0.36,0.1642,166,273,439
2,0,5,8,0,4,1,1,0.42,0.4242,0.5,0.2537,25,415,440
2,1,5,7,0,3,1,1,0.56,0.5303,0.83,0,14,426,440
3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,93,347,440
2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,105,335,440
2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,147,293,440
2,0,5,16,0,0,0,1,0.64,0.6061,0.69,0.2537,158,282,440
2,0,6,16,0,6,0,2,0.72,0.6515,0.3,0.1343,168,272,440
2,1,5,16,0,5,1,1,0.76,0.6818,0.48,0.1642,82,358,440
4,1,10,20,0,3,1,2,0.62,0.6061,0.61,0.0896,45,396,441
2,0,4,18,0,3,1,1,0.74,0.6515,0.3,0.3582,56,385,441
3,0,8,13,0,6,0,2,0.8,0.7727,0.59,0.3284,176,265,441
4,0,11,18,0,2,1,2,0.5,0.4848,0.72,0.2836,27,414,441
3,0,8,8,0,2,1,1,0.7,0.6515,0.58,0.4478,24,417,441
4,1,10,20,0,4,1,1,0.64,0.6061,0.65,0.1045,50,391,441
2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,62,379,441
3,1,8,16,0,3,1,2,0.8,0.7424,0.49,0.2836,113,328,441
4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,177,264,441
1,1,2,8,0,5,1,1,0.24,0.2273,0.65,0.2239,12,429,441
2,0,4,13,0,0,0,1,0.7,0.6515,0.58,0.2836,205,236,441
4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,11,430,441
4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,101,341,442
3,1,9,18,0,6,0,2,0.82,0.7727,0.52,0,184,258,442
4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,45,397,442
2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.194,230,212,442
3,1,8,7,0,1,1,2,0.62,0.5909,0.78,0.1343,15,427,442
2,0,5,8,0,3,1,1,0.48,0.4697,0.77,0.2537,21,421,442
3,1,8,10,0,6,0,2,0.7,0.6515,0.65,0.2985,148,294,442
3,0,6,13,0,0,0,1,0.74,0.6515,0.4,0,197,245,442
3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881,119,323,442
1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,140,303,443
4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,443
3,0,9,19,0,4,1,1,0.7,0.6515,0.58,0.1642,79,364,443
4,1,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985,167,276,443
3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,143,300,443
4,0,10,16,0,6,0,1,0.62,0.6212,0.29,0.3881,179,264,443
3,0,6,14,0,0,0,1,0.74,0.6515,0.4,0.1343,197,246,443
4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0,89,354,443
3,0,7,8,0,4,1,2,0.7,0.6667,0.79,0.194,28,415,443
3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,175,268,443
2,0,4,8,0,3,1,2,0.58,0.5455,0.88,0.3284,31,413,444
2,0,5,17,0,6,0,2,0.72,0.6515,0.42,0.1642,191,253,444
2,0,5,18,0,6,0,2,0.7,0.6364,0.45,0.1642,191,253,444
4,1,11,14,1,1,0,1,0.58,0.5455,0.6,0.2836,134,310,444
3,1,8,16,0,1,1,1,0.8,0.7576,0.55,0.2537,77,367,444
4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,167,277,444
1,1,2,8,0,1,1,1,0.16,0.1818,0.86,0.1343,10,434,444
3,0,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,133,311,444
3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,98,346,444
1,1,2,8,0,4,1,3,0.4,0.4091,0.87,0,9,436,445
3,1,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,76,369,445
4,1,11,11,0,0,0,1,0.38,0.3939,0.46,0.2239,134,311,445
3,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,101,344,445
4,0,12,8,0,5,1,1,0.24,0.2879,0.87,0,13,432,445
1,1,1,13,0,6,0,1,0.44,0.4394,0.44,0.194,149,296,445
2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,117,328,445
2,1,4,12,0,0,0,2,0.42,0.4242,0.67,0.2239,187,258,445
3,0,8,19,0,3,1,1,0.84,0.7727,0.47,0.2537,53,393,446
1,1,3,19,0,1,1,2,0.56,0.5303,0.49,0.2239,67,379,446
4,0,12,17,0,1,1,1,0.42,0.4242,0.77,0,16,430,446
2,1,5,20,0,4,1,1,0.6,0.6212,0.4,0.194,83,363,446
4,0,10,17,0,5,1,2,0.36,0.3485,0.5,0.1343,35,411,446
1,1,3,17,0,2,1,1,0.36,0.3333,0.34,0.2836,21,425,446
4,0,10,12,0,6,0,1,0.62,0.6212,0.35,0,191,255,446
3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446
2,1,5,16,0,3,1,1,0.72,0.6515,0.45,0.1045,70,376,446
4,1,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836,79,367,446
4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,119,327,446
3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,20,427,447
4,1,12,15,0,6,0,1,0.42,0.4242,0.47,0,95,352,447
4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,233,214,447
1,1,1,8,0,5,1,1,0.24,0.2424,0.7,0.1343,11,436,447
4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,113,334,447
3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0,143,304,447
3,0,7,12,1,1,0,2,0.78,0.7121,0.52,0,237,210,447
3,0,8,14,0,0,0,1,0.78,0.697,0.43,0.4179,157,290,447
4,1,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985,76,371,447
3,0,6,8,0,1,1,1,0.66,0.6212,0.74,0.194,29,418,447
3,1,7,20,0,1,1,2,0.74,0.6818,0.55,0.1045,69,378,447
4,1,11,15,0,6,0,2,0.36,0.3182,0.46,0.4478,117,331,448
2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,86,362,448
1,1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642,1,447,448
3,1,8,20,0,2,1,2,0.74,0.697,0.7,0.1343,74,374,448
4,1,10,15,0,5,1,2,0.62,0.6061,0.61,0.1045,142,306,448
2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,73,375,448
2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,57,391,448
3,1,8,11,0,0,0,1,0.74,0.6667,0.42,0.1642,167,282,449
4,0,11,8,0,2,1,1,0.54,0.5152,0.77,0.2836,9,440,449
1,1,2,18,0,2,1,1,0.42,0.4242,0.28,0.1642,17,432,449
2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,210,239,449
2,0,4,8,0,2,1,1,0.58,0.5455,0.83,0.2985,32,417,449
4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896,68,381,449
3,0,7,8,0,3,1,1,0.8,0.7424,0.49,0.2537,31,418,449
4,1,11,13,0,6,0,2,0.36,0.3333,0.46,0.3582,110,339,449
1,1,1,15,0,6,0,1,0.58,0.5455,0.37,0.2985,132,317,449
4,0,9,16,0,6,0,2,0.64,0.5909,0.78,0.0896,167,282,449
3,1,9,15,1,1,0,1,0.74,0.697,0.7,0.2239,168,281,449
4,1,11,15,0,0,0,1,0.4,0.4091,0.4,0.2239,149,300,449
4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836,94,356,450
2,0,5,8,0,5,1,1,0.42,0.4242,0.77,0.2537,35,415,450
3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,450
2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,62,388,450
2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,19,431,450
3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,164,286,450
1,1,2,17,0,4,1,1,0.42,0.4242,0.54,0.4925,13,437,450
3,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,88,363,451
2,0,6,14,0,6,0,1,0.74,0.6515,0.33,0.2239,193,258,451
3,1,7,11,0,0,0,1,0.82,0.7727,0.52,0.1642,170,281,451
2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,175,276,451
2,1,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,180,271,451
4,0,10,16,0,6,0,1,0.64,0.6212,0.44,0.0896,221,230,451
4,0,11,17,0,2,1,2,0.5,0.4848,0.72,0.194,29,422,451
2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,107,345,452
4,0,11,8,0,1,1,2,0.46,0.4545,0.67,0.194,27,425,452
2,0,4,14,0,6,0,1,0.54,0.5152,0.39,0.2239,184,268,452
3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.194,55,397,452
2,0,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,100,352,452
3,1,6,10,0,0,0,1,0.76,0.6818,0.4,0,161,291,452
2,0,4,18,0,4,1,1,0.5,0.4848,0.25,0.2836,71,381,452
3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,87,365,452
4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437,452
4,1,11,19,0,4,1,2,0.4,0.4091,0.5,0.1642,28,424,452
3,1,8,19,0,5,1,1,0.8,0.7424,0.49,0.1343,91,361,452
2,1,5,19,0,5,1,1,0.7,0.6515,0.51,0.1343,64,388,452
2,1,5,10,0,6,0,1,0.56,0.5303,0.43,0,177,275,452
4,0,9,15,0,6,0,2,0.66,0.6212,0.74,0.1343,168,284,452
3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,102,350,452
3,0,7,16,1,1,0,1,0.82,0.7424,0.41,0,236,216,452
2,0,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,29,423,452
2,0,5,18,0,1,1,3,0.58,0.5455,0.83,0.194,55,398,453
2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,116,337,453
4,1,10,18,0,0,0,1,0.58,0.5455,0.6,0.2537,134,319,453
2,0,5,8,0,3,1,1,0.56,0.5303,0.88,0.2836,25,428,453
4,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642,55,398,453
4,1,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,89,364,453
3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453
2,0,5,18,0,1,1,1,0.7,0.6667,0.74,0.2836,68,385,453
2,0,6,8,0,5,1,2,0.6,0.5606,0.83,0,28,426,454
4,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045,40,414,454
3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0,17,437,454
3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,66,388,454
3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,155,299,454
2,0,6,8,0,3,1,2,0.72,0.697,0.79,0.194,37,417,454
3,0,8,19,0,2,1,2,0.86,0.7576,0.36,0.2239,85,369,454
3,0,8,8,0,5,1,1,0.7,0.6515,0.65,0.2239,39,415,454
2,0,4,17,0,4,1,1,0.64,0.6212,0.47,0.3582,49,406,455
2,0,5,13,0,0,0,2,0.66,0.6212,0.54,0.2239,180,275,455
3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,50,405,455
4,0,10,12,0,0,0,1,0.64,0.6212,0.44,0.0896,212,243,455
3,0,6,16,0,0,0,1,0.74,0.6667,0.42,0.194,177,278,455
3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455
4,1,11,14,0,6,0,2,0.36,0.3333,0.5,0.3284,136,319,455
2,0,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985,185,270,455
3,0,9,17,0,5,1,2,0.68,0.6364,0.65,0.1642,78,377,455
3,1,7,8,0,1,1,2,0.66,0.6061,0.83,0.1642,26,429,455
4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478,138,317,455
3,0,6,19,0,4,1,1,0.74,0.6515,0.33,0.194,89,366,455
4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,23,432,455
3,0,9,8,0,5,1,1,0.62,0.5909,0.78,0.194,22,434,456
4,0,9,8,0,5,1,1,0.54,0.5152,0.77,0.1343,31,425,456
4,0,10,12,0,6,0,1,0.58,0.5455,0.35,0.5522,195,261,456
2,1,3,19,0,3,1,1,0.6,0.6212,0.56,0.194,41,415,456
2,0,6,13,0,6,0,1,0.74,0.6515,0.28,0.1343,188,268,456
3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,47,409,456
2,0,5,13,0,0,0,1,0.62,0.5909,0.73,0.2836,195,261,456
3,0,6,8,0,2,1,1,0.7,0.6667,0.79,0.1642,39,417,456
4,1,10,18,1,1,0,2,0.42,0.4242,0.66,0.2836,41,415,456
2,0,5,14,0,6,0,1,0.72,0.6515,0.42,0,187,269,456
4,1,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,88,368,456
4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0,19,437,456
4,1,10,18,0,6,0,2,0.56,0.5303,0.64,0.2836,138,318,456
